player_id,player_name,game_date,age,position,team,fantasy_points,season_avg_fp,last_5_avg_fp,last_10_avg_fp,last_15_avg_fp,fp_std_15,fp_std_30,mpg,usage_rate,true_shooting_pct,per,games_played,games_remaining,is_starter,injury_status,games_missed_last_season,games_missed_current,team_pace,team_win_pct,pts,reb,ast,stl,blk,tov,minutes,fgm,fga,fg3m,fg3a,ftm,fta
1630173,Precious Achiuwa,"Apr 01, 2025",26,Forward,SAC,14,14.0,14.0,14.0,14.0,5.0,5.0,27.0,0.1375,0.08417508417508417,15.0,1,81,0,healthy,0,0,100.0,0.5,2,9,1,1,1,2,27.0,1,11,0,0,0,2
1630173,Precious Achiuwa,"Apr 02, 2025",26,Forward,SAC,26,20.0,20.0,20.0,20.0,5.0,5.0,24.0,0.1125,0.604089219330855,15.0,2,80,0,healthy,0,0,100.0,0.5,13,6,1,1,2,0,21.0,5,9,0,0,3,4
1630173,Precious Achiuwa,"Apr 05, 2025",26,Forward,SAC,12,17.333333333333332,17.333333333333332,17.333333333333332,17.333333333333332,5.0,5.0,24.333333333333332,0.1,0.375,15.0,3,79,0,healthy,0,0,100.0,0.5,6,3,0,0,2,1,25.0,3,8,0,0,0,0
1630173,Precious Achiuwa,"Apr 10, 2025",26,Forward,SAC,41,23.25,23.25,23.25,23.25,5.0,5.0,28.25,0.1625,0.6696428571428572,15.0,4,78,0,healthy,0,0,100.0,0.5,18,10,3,2,3,0,40.0,8,13,1,4,1,1
1630173,Precious Achiuwa,"Apr 11, 2025",26,Forward,SAC,11,20.8,20.8,20.8,20.8,12.794530081249565,5.0,25.6,0.0625,0.0,15.0,5,77,0,healthy,0,0,100.0,0.5,0,6,0,2,1,1,15.0,0,5,0,0,0,0
1630173,Precious Achiuwa,"Apr 13, 2025",26,Forward,SAC,31,22.5,24.2,22.5,22.5,12.177848742696717,5.0,26.833333333333332,0.225,0.4554655870445344,15.0,6,76,0,healthy,0,0,100.0,0.5,18,9,2,2,0,2,33.0,8,18,0,0,2,4
1630173,Precious Achiuwa,"Dec 05, 2024",26,Forward,SAC,5,20.0,20.0,20.0,20.0,12.935738607954837,5.0,24.714285714285715,0.05,0.20491803278688525,15.0,7,75,0,healthy,0,0,100.0,0.5,2,4,1,0,0,2,12.0,1,4,0,1,0,2
1630173,Precious Achiuwa,"Dec 07, 2024",26,Forward,SAC,23,20.375,22.2,20.375,20.375,12.023043351355405,5.0,25.125,0.0375,0.5769230769230769,15.0,8,74,0,healthy,0,0,100.0,0.5,6,10,4,1,1,1,28.0,2,3,0,0,2,5
1630173,Precious Achiuwa,"Dec 09, 2024",26,Forward,SAC,17,20.0,17.4,20.0,20.0,11.302654555457314,5.0,24.11111111111111,0.0875,0.4704301075268817,15.0,9,73,0,healthy,0,0,100.0,0.5,7,6,0,0,2,0,16.0,3,7,0,0,1,1
1630173,Precious Achiuwa,"Dec 11, 2024",26,Forward,SAC,15,19.5,18.2,19.5,19.5,10.772908407461541,10.772908407461541,23.6,0.025,0.5,15.0,10,72,0,healthy,0,0,100.0,0.5,2,5,1,2,2,1,19.0,1,2,0,1,0,0
1630173,Precious Achiuwa,"Dec 15, 2024",26,Forward,SAC,11,18.727272727272727,14.2,19.2,18.727272727272727,10.536516588426263,10.536516588426263,23.09090909090909,0.0375,0.5154639175257733,15.0,11,71,0,healthy,0,0,100.0,0.5,4,5,0,1,0,0,18.0,1,3,0,1,2,2
1630173,Precious Achiuwa,"Dec 19, 2024",26,Forward,SAC,26,19.333333333333332,18.4,19.2,19.333333333333332,10.263202878893768,10.263202878893768,23.5,0.1125,0.7222222222222222,15.0,12,70,0,healthy,0,0,100.0,0.5,13,10,2,1,0,1,28.0,6,9,1,1,0,0
1630173,Precious Achiuwa,"Dec 21, 2024",26,Forward,SAC,11,18.692307692307693,16.0,19.1,18.692307692307693,10.094425981572003,10.094425981572003,22.615384615384617,0.05,0.25,15.0,13,69,0,healthy,0,0,100.0,0.5,2,7,1,0,1,1,12.0,1,4,0,0,0,0
1630173,Precious Achiuwa,"Dec 23, 2024",26,Forward,SAC,17,18.571428571428573,16.0,16.7,18.571428571428573,9.708951347274134,9.708951347274134,22.571428571428573,0.0875,0.35714285714285715,15.0,14,68,0,healthy,0,0,100.0,0.5,5,7,2,1,1,1,22.0,2,7,1,2,0,0
1630173,Precious Achiuwa,"Dec 25, 2024",26,Forward,SAC,20,18.666666666666668,17.0,17.6,18.666666666666668,9.363047936792093,9.363047936792093,22.4,0.0625,0.5,15.0,15,67,0,healthy,0,0,100.0,0.5,5,10,1,1,1,0,20.0,2,5,1,3,0,0
1630173,Precious Achiuwa,"Dec 27, 2024",26,Forward,SAC,14,18.375,17.6,15.9,18.666666666666668,9.363047936792093,9.120489752931766,22.3125,0.025,0.797872340425532,15.0,16,66,0,healthy,0,0,100.0,0.5,6,6,1,1,1,3,21.0,2,2,0,0,2,4
1630173,Precious Achiuwa,"Dec 28, 2024",26,Forward,SAC,10,17.88235294117647,14.4,16.4,17.6,9.379308533758156,9.061473065547734,22.11764705882353,0.0375,0.436046511627907,15.0,17,65,0,healthy,0,0,100.0,0.5,3,7,2,0,0,2,19.0,1,3,0,1,1,1
1630173,Precious Achiuwa,"Dec 30, 2024",26,Forward,SAC,10,17.444444444444443,14.2,15.1,17.466666666666665,9.478296009204149,8.985100230035881,21.944444444444443,0.025,1.25,15.0,18,64,0,healthy,0,0,100.0,0.5,5,4,0,0,1,1,19.0,2,2,1,1,0,0
1630173,Precious Achiuwa,"Feb 01, 2025",26,Forward,SAC,34,18.31578947368421,17.6,16.8,17.0,8.340948901139999,9.522211645404813,22.31578947368421,0.15,0.5630630630630631,15.0,19,63,0,healthy,0,0,100.0,0.5,15,15,3,1,0,1,29.0,6,12,0,1,3,3
1630173,Precious Achiuwa,"Feb 03, 2025",26,Forward,SAC,20,18.4,17.6,17.3,17.6,8.2010452295511,9.275888381344284,22.9,0.0375,0.7352941176470589,15.0,20,62,0,healthy,0,0,100.0,0.5,7,9,0,2,0,0,34.0,2,3,0,0,3,4
1630173,Precious Achiuwa,"Feb 04, 2025",26,Forward,SAC,34,19.142857142857142,21.6,19.6,17.8,8.579044235810887,9.660671375663881,23.523809523809526,0.1375,0.7154882154882154,15.0,21,61,0,healthy,0,0,100.0,0.5,17,8,2,3,2,3,36.0,7,11,1,3,2,2
1630173,Precious Achiuwa,"Feb 08, 2025",26,Forward,SAC,9,18.681818181818183,21.4,17.9,18.066666666666666,8.206849636272189,9.672673160021798,23.954545454545453,0.05,0.3073770491803279,15.0,22,60,0,healthy,0,0,100.0,0.5,3,4,2,0,0,0,33.0,1,4,0,1,1,2
1630173,Precious Achiuwa,"Feb 11, 2025",26,Forward,SAC,24,18.91304347826087,24.2,19.2,18.133333333333333,8.253714892326336,9.515122143573073,24.347826086956523,0.1,0.4610655737704918,15.0,23,59,0,healthy,0,0,100.0,0.5,9,12,2,0,1,1,33.0,3,8,0,1,3,4
1630173,Precious Achiuwa,"Feb 12, 2025",26,Forward,SAC,41,19.833333333333332,25.6,21.6,19.733333333333334,10.131046107786464,10.340577171119804,25.083333333333332,0.2,0.7505773672055427,15.0,24,58,0,healthy,0,0,100.0,0.5,26,8,1,1,2,0,42.0,12,16,0,1,2,3
1630173,Precious Achiuwa,"Feb 20, 2025",26,Forward,SAC,25,20.04,26.6,22.1,20.4,10.126344707882364,10.175460677532001,25.92,0.1375,0.5,15.0,25,57,0,healthy,0,0,100.0,0.5,11,9,0,3,0,1,46.0,5,11,1,3,0,0
1630173,Precious Achiuwa,"Feb 21, 2025",26,Forward,SAC,17,19.923076923076923,23.2,22.4,20.8,9.84305411372478,9.987684724391642,26.0,0.125,0.3216911764705882,15.0,26,56,0,healthy,0,0,100.0,0.5,7,10,1,0,0,1,28.0,3,10,0,0,1,2
1630173,Precious Achiuwa,"Feb 23, 2025",26,Forward,SAC,3,19.296296296296298,22.0,21.7,19.266666666666666,10.726913193769523,10.321056948017317,25.59259259259259,0.025,0.0,15.0,27,55,0,healthy,0,0,100.0,0.5,0,1,3,0,0,1,15.0,0,2,0,1,0,0
1630173,Precious Achiuwa,"Feb 26, 2025",26,Forward,SAC,21,19.357142857142858,21.4,22.8,19.933333333333334,10.484455614089342,10.133239347935076,25.785714285714285,0.075,0.5087209302325582,15.0,28,54,0,healthy,0,0,100.0,0.5,7,6,2,0,4,2,31.0,3,6,0,0,1,2
1630173,Precious Achiuwa,"Feb 28, 2025",26,Forward,SAC,4,18.82758620689655,14.0,19.8,19.066666666666666,11.25335928681277,10.351221341041429,25.03448275862069,0.025,0.6147540983606558,15.0,29,53,0,healthy,0,0,100.0,0.5,3,1,0,0,0,0,4.0,1,2,0,0,1,1
1630173,Precious Achiuwa,"Jan 01, 2025",26,Forward,SAC,19,18.833333333333332,12.8,19.7,19.0,11.250396818398388,10.171235076848127,24.633333333333333,0.1,0.6756756756756757,15.0,30,52,0,healthy,0,0,100.0,0.5,12,3,0,1,1,0,13.0,5,8,1,1,1,2
1630173,Precious Achiuwa,"Jan 03, 2025",26,Forward,SAC,7,18.451612903225808,10.8,17.0,18.533333333333335,11.611980676787887,10.364395286516837,24.096774193548388,0.05,0.3073770491803279,15.0,31,51,0,healthy,0,0,100.0,0.5,3,5,0,0,0,1,8.0,1,4,0,1,1,2
1630173,Precious Achiuwa,"Jan 04, 2025",26,Forward,SAC,11,18.21875,12.4,17.2,18.6,11.562253858383938,10.356906740981078,24.1875,0.025,0.8680555555555556,15.0,32,50,0,healthy,0,0,100.0,0.5,5,5,0,1,0,1,27.0,2,2,0,0,1,2
1630173,Precious Achiuwa,"Jan 06, 2025",26,Forward,SAC,11,18.0,10.4,15.9,18.666666666666668,11.511898606390238,10.378802446808834,24.12121212121212,0.075,0.8333333333333334,15.0,33,49,0,healthy,0,0,100.0,0.5,10,2,0,0,0,1,22.0,5,6,0,0,0,0
1630173,Precious Achiuwa,"Jan 08, 2025",26,Forward,SAC,13,17.852941176470587,12.2,13.1,17.266666666666666,10.766791979220622,9.464027477345681,23.852941176470587,0.0625,0.6,15.0,34,48,0,healthy,0,0,100.0,0.5,6,4,1,0,1,0,15.0,3,5,0,1,0,0
1630173,Precious Achiuwa,"Jan 10, 2025",26,Forward,SAC,3,17.428571428571427,9.0,10.9,16.133333333333333,11.338094238115193,9.75115672478216,23.34285714285714,0.0125,1.0,15.0,35,47,0,healthy,0,0,100.0,0.5,2,1,0,0,0,0,6.0,1,1,0,0,0,0
1630173,Precious Achiuwa,"Jan 12, 2025",26,Forward,SAC,12,17.27777777777778,10.0,10.4,14.666666666666666,10.23067283548187,9.4126962436229,23.11111111111111,0.025,1.0,15.0,36,46,0,healthy,0,0,100.0,0.5,4,3,1,2,0,0,15.0,2,2,0,0,0,0
1630173,Precious Achiuwa,"Jan 13, 2025",26,Forward,SAC,7,17.0,9.2,10.8,14.533333333333333,10.322421273731322,9.337170803872532,22.756756756756758,0.025,0.0,15.0,37,45,0,healthy,0,0,100.0,0.5,0,4,1,1,0,0,10.0,0,2,0,0,0,0
1630173,Precious Achiuwa,"Jan 15, 2025",26,Forward,SAC,24,17.18421052631579,11.8,11.1,14.533333333333333,10.322421273731322,9.363661726031129,22.94736842105263,0.075,0.6443298969072165,15.0,38,44,0,healthy,0,0,100.0,0.5,10,6,1,1,3,1,30.0,4,6,0,0,2,4
1630173,Precious Achiuwa,"Jan 17, 2025",26,Forward,SAC,26,17.41025641025641,14.4,13.3,13.533333333333333,8.052210580834013,9.5284812023212,23.28205128205128,0.125,0.3,15.0,39,43,0,healthy,0,0,100.0,0.5,6,9,3,1,3,0,36.0,3,10,0,0,0,0
1630173,Precious Achiuwa,"Jan 20, 2025",26,Forward,SAC,12,17.275,16.2,12.6,12.666666666666666,7.403345447128872,9.5618975657278,23.125,0.025,0.5,15.0,40,42,0,healthy,0,0,100.0,0.5,2,5,2,2,0,1,17.0,1,2,0,0,0,0
1630173,Precious Achiuwa,"Jan 21, 2025",26,Forward,SAC,17,17.26829268292683,17.2,13.6,12.666666666666666,7.403345447128872,9.504747754941077,23.0,0.0875,0.7857142857142857,15.0,41,41,0,healthy,0,0,100.0,0.5,11,4,1,1,0,1,18.0,5,7,1,2,0,0
1630173,Precious Achiuwa,"Jan 25, 2025",26,Forward,SAC,15,17.214285714285715,18.8,14.0,13.466666666666667,6.916508890914205,9.345783977865075,22.88095238095238,0.0375,0.6666666666666666,15.0,42,40,0,healthy,0,0,100.0,0.5,4,5,0,2,1,0,18.0,2,3,0,0,0,0
1630173,Precious Achiuwa,"Jan 27, 2025",26,Forward,SAC,29,17.488372093023255,19.8,15.8,14.0,7.791937224739796,9.564601883790163,22.813953488372093,0.1125,0.7085020242914979,15.0,43,39,0,healthy,0,0,100.0,0.5,14,3,1,4,2,1,20.0,6,9,1,1,1,2
1630173,Precious Achiuwa,"Jan 29, 2025",26,Forward,SAC,12,17.363636363636363,17.0,15.7,14.533333333333333,7.317949231333937,9.607468359347433,22.886363636363637,0.1,0.5,15.0,44,38,0,healthy,0,0,100.0,0.5,8,3,0,1,0,1,26.0,4,8,0,0,0,0
1630173,Precious Achiuwa,"Mar 04, 2025",26,Forward,SAC,25,17.533333333333335,19.6,17.9,14.933333333333334,7.7318143007286695,9.707740719913026,23.044444444444444,0.125,0.4,15.0,45,37,0,healthy,0,0,100.0,0.5,8,15,0,0,1,0,30.0,4,10,0,1,0,0
1630173,Precious Achiuwa,"Mar 07, 2025",26,Forward,SAC,18,17.543478260869566,19.8,18.5,15.666666666666666,7.441837970619381,9.693047632906438,22.891304347826086,0.075,0.6987577639751552,15.0,46,36,0,healthy,0,0,100.0,0.5,9,5,2,0,1,0,16.0,4,6,0,0,1,1
1630173,Precious Achiuwa,"Mar 10, 2025",26,Forward,SAC,2,17.21276595744681,17.2,18.0,15.066666666666666,8.171961354592444,10.000287352193276,22.51063829787234,0.025,0.5,15.0,47,35,0,healthy,0,0,100.0,0.5,2,0,0,0,0,0,5.0,1,2,0,1,0,0
1630173,Precious Achiuwa,"Mar 12, 2025",26,Forward,SAC,2,16.895833333333332,11.8,15.8,14.466666666666667,8.798268227868698,10.291219335059322,22.229166666666668,0.025,0.0,15.0,48,34,0,healthy,0,0,100.0,0.5,0,2,0,0,0,0,9.0,0,2,0,0,0,0
1630173,Precious Achiuwa,"Mar 15, 2025",26,Forward,SAC,2,16.591836734693878,9.8,13.4,13.733333333333333,9.369148967806648,10.078142959754112,21.979591836734695,0.0125,0.0,15.0,49,33,0,healthy,0,0,100.0,0.5,0,1,0,1,0,1,10.0,0,1,0,0,0,0
1630173,Precious Achiuwa,"Mar 17, 2025",26,Forward,SAC,7,16.4,6.2,12.9,14.0,9.094739452798288,10.157155905663457,21.74,0.0375,0.6666666666666666,15.0,50,32,0,healthy,0,0,100.0,0.5,4,3,0,0,0,0,10.0,2,3,0,0,0,0
1630173,Precious Achiuwa,"Mar 19, 2025",26,Forward,SAC,6,16.19607843137255,3.8,11.8,13.6,9.318184985745422,9.630172889676357,21.45098039215686,0.0375,0.6666666666666666,15.0,51,31,0,healthy,0,0,100.0,0.5,4,2,0,0,0,0,7.0,2,3,0,0,0,0
1630173,Precious Achiuwa,"Mar 20, 2025",26,Forward,SAC,8,16.03846153846154,5.0,11.1,13.666666666666666,9.271050693011064,9.650263530437732,21.365384615384617,0.0625,0.17006802721088435,15.0,52,30,0,healthy,0,0,100.0,0.5,2,6,0,1,0,2,17.0,1,5,0,2,0,2
1630173,Precious Achiuwa,"Mar 22, 2025",26,Forward,SAC,10,15.924528301886792,6.6,9.2,12.733333333333333,8.851688028414747,9.492223072103537,21.18867924528302,0.0375,0.6666666666666666,15.0,53,29,0,healthy,0,0,100.0,0.5,4,5,2,0,0,1,12.0,2,3,0,0,0,0
1630173,Precious Achiuwa,"Mar 25, 2025",26,Forward,SAC,19,15.981481481481481,10.0,9.9,12.266666666666667,8.267549876014112,8.044488368034868,21.166666666666668,0.0875,0.739247311827957,15.0,54,28,0,healthy,0,0,100.0,0.5,11,2,2,2,1,2,20.0,5,7,0,0,1,1
1630173,Precious Achiuwa,"Mar 26, 2025",26,Forward,SAC,9,15.854545454545455,10.4,8.3,12.066666666666666,8.310635755865292,7.739211994696268,20.927272727272726,0.0375,0.7731958762886598,15.0,55,27,0,healthy,0,0,100.0,0.5,6,3,0,0,0,0,8.0,2,3,0,0,2,2
1630173,Precious Achiuwa,"Mar 28, 2025",26,Forward,SAC,2,15.607142857142858,9.6,6.7,11.066666666666666,8.572936375317274,7.9121614525093396,20.660714285714285,0.0125,0.0,15.0,56,26,0,healthy,0,0,100.0,0.5,0,2,0,0,0,0,6.0,0,1,0,0,0,0
1630173,Precious Achiuwa,"Mar 30, 2025",26,Forward,SAC,10,15.508771929824562,10.0,7.5,10.733333333333333,8.506020276979179,7.743072543492867,20.49122807017544,0.075,0.7267441860465116,15.0,57,25,0,healthy,0,0,100.0,0.5,10,2,0,0,0,2,11.0,5,6,0,0,0,2
203500,Steven Adams,"Apr 04, 2025",32,Center,HOU,26,26.0,26.0,26.0,26.0,5.0,5.0,23.0,0.0875,0.5714285714285714,15.0,1,81,0,healthy,0,0,100.0,0.5,8,12,0,2,1,0,23.0,4,7,0,0,0,0
203500,Steven Adams,"Apr 06, 2025",32,Center,HOU,15,20.5,20.5,20.5,20.5,5.0,5.0,20.0,0.025,0.5,15.0,2,80,0,healthy,0,0,100.0,0.5,2,8,1,0,2,0,17.0,1,2,0,0,0,0
203500,Steven Adams,"Apr 13, 2025",32,Center,HOU,10,17.0,17.0,17.0,17.0,5.0,5.0,19.0,0.05,0.5,15.0,3,79,0,healthy,0,0,100.0,0.5,4,6,1,0,0,1,17.0,2,4,0,0,0,0
203500,Steven Adams,"Dec 01, 2024",32,Center,HOU,2,13.25,13.25,13.25,13.25,5.0,5.0,15.25,0.0,0.5681818181818182,15.0,4,78,0,healthy,0,0,100.0,0.5,1,1,0,0,0,0,4.0,0,0,0,0,1,2
203500,Steven Adams,"Dec 03, 2024",32,Center,HOU,6,11.8,11.8,11.8,11.8,9.284395510748128,5.0,14.4,0.0125,0.26595744680851063,15.0,5,77,0,healthy,0,0,100.0,0.5,1,6,0,0,0,1,11.0,0,1,0,0,1,2
203500,Steven Adams,"Dec 05, 2024",32,Center,HOU,17,12.666666666666666,10.0,12.666666666666666,12.666666666666666,8.57126983980009,5.0,15.0,0.05,0.75,15.0,6,76,0,healthy,0,0,100.0,0.5,6,6,3,0,1,0,18.0,3,4,0,0,0,0
203500,Steven Adams,"Dec 08, 2024",32,Center,HOU,7,11.857142857142858,8.4,11.857142857142858,11.857142857142858,8.112306935115548,5.0,14.285714285714286,0.025,0.6944444444444444,15.0,7,75,0,healthy,0,0,100.0,0.5,4,4,0,0,0,1,10.0,2,2,0,0,0,2
203500,Steven Adams,"Dec 14, 2024",32,Center,HOU,9,11.5,8.2,11.5,11.5,7.578164119928482,5.0,13.25,0.025,0.5319148936170213,15.0,8,74,0,healthy,0,0,100.0,0.5,4,6,0,0,0,1,6.0,1,2,0,0,2,4
203500,Steven Adams,"Dec 19, 2024",32,Center,HOU,7,11.0,9.2,11.0,11.0,7.245688373094719,5.0,12.88888888888889,0.0125,1.0,15.0,9,73,0,healthy,0,0,100.0,0.5,2,4,1,1,0,2,10.0,1,1,0,0,0,0
203500,Steven Adams,"Dec 23, 2024",32,Center,HOU,15,11.4,11.0,11.4,11.4,6.947421584060281,6.947421584060281,12.8,0.0125,0.5319148936170213,15.0,10,72,0,healthy,0,0,100.0,0.5,2,8,3,0,1,0,12.0,1,1,0,0,0,2
203500,Steven Adams,"Dec 26, 2024",32,Center,HOU,8,11.090909090909092,9.2,9.6,11.090909090909092,6.670150604814638,6.670150604814638,12.636363636363637,0.0125,0.6944444444444444,15.0,11,71,0,healthy,0,0,100.0,0.5,2,5,0,0,1,1,11.0,1,1,0,0,0,1
203500,Steven Adams,"Dec 27, 2024",32,Center,HOU,4,10.5,8.6,8.5,10.5,6.68104510060841,6.68104510060841,11.833333333333334,0.0125,0.0,15.0,12,70,0,healthy,0,0,100.0,0.5,0,1,1,1,0,0,3.0,0,1,0,0,0,0
203500,Steven Adams,"Dec 29, 2024",32,Center,HOU,16,10.923076923076923,10.0,9.1,10.923076923076923,6.575985838153071,6.575985838153071,11.846153846153847,0.0375,0.6666666666666666,15.0,13,69,0,healthy,0,0,100.0,0.5,4,9,3,0,0,0,12.0,2,3,0,0,0,0
203500,Steven Adams,"Feb 01, 2025",32,Center,HOU,26,12.0,13.8,11.5,12.0,7.493587001820033,7.493587001820033,12.785714285714286,0.0625,0.7198952879581151,15.0,14,68,0,healthy,0,0,100.0,0.5,11,7,0,1,3,0,25.0,4,5,0,0,3,6
203500,Steven Adams,"Feb 03, 2025",32,Center,HOU,23,12.733333333333333,15.4,13.2,12.733333333333333,7.759479609453447,7.759479609453447,13.666666666666666,0.1125,0.4444444444444444,15.0,15,67,0,healthy,0,0,100.0,0.5,8,13,1,0,1,1,26.0,4,9,0,0,0,0
203500,Steven Adams,"Feb 04, 2025",32,Center,HOU,6,12.3125,15.0,12.1,11.4,6.997958886091613,7.683044101569811,13.625,0.05,0.5,15.0,16,66,0,healthy,0,0,100.0,0.5,4,1,1,0,0,0,13.0,2,4,0,0,0,0
203500,Steven Adams,"Feb 08, 2025",32,Center,HOU,15,12.470588235294118,17.2,12.9,11.4,6.997958886091613,7.467576975321577,14.117647058823529,0.1125,0.1111111111111111,15.0,17,65,0,healthy,0,0,100.0,0.5,2,12,1,0,0,0,22.0,1,9,0,0,0,0
203500,Steven Adams,"Feb 12, 2025",32,Center,HOU,10,12.333333333333334,16.0,13.0,11.4,6.997958886091613,7.267979733857594,13.88888888888889,0.0625,0.39556962025316456,15.0,18,64,0,healthy,0,0,100.0,0.5,5,6,0,0,0,1,10.0,2,5,0,0,1,3
203500,Steven Adams,"Feb 13, 2025",32,Center,HOU,4,11.894736842105264,11.6,12.7,11.533333333333333,6.822930525249466,7.317366988823426,13.473684210526315,0.0,0.5,15.0,19,63,0,healthy,0,0,100.0,0.5,0,3,0,1,0,1,6.0,0,0,0,0,0,0
203500,Steven Adams,"Feb 21, 2025",32,Center,HOU,0,11.3,7.0,11.2,11.133333333333333,7.327703466655709,7.602631123499285,13.05,0.0,0.5,15.0,20,62,0,healthy,0,0,100.0,0.5,0,0,0,0,0,0,5.0,0,0,0,0,0,0
203500,Steven Adams,"Feb 25, 2025",32,Center,HOU,0,10.761904761904763,5.8,10.4,10.0,7.662524761087935,7.8096399526787526,12.428571428571429,0.0,0.5,15.0,21,61,0,healthy,0,0,100.0,0.5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
203500,Steven Adams,"Feb 26, 2025",32,Center,HOU,21,11.227272727272727,7.0,12.1,10.933333333333334,8.110545751116407,7.927840144115506,12.727272727272727,0.075,0.3333333333333333,15.0,22,60,0,healthy,0,0,100.0,0.5,4,5,5,2,2,1,19.0,2,6,0,1,0,0
203500,Steven Adams,"Jan 01, 2025",32,Center,HOU,8,11.08695652173913,6.6,11.3,10.866666666666667,8.131654783856083,7.774743746015398,12.478260869565217,0.0375,0.6666666666666666,15.0,23,59,0,healthy,0,0,100.0,0.5,4,4,0,0,0,0,7.0,2,3,0,0,0,0
203500,Steven Adams,"Jan 03, 2025",32,Center,HOU,11,11.083333333333334,8.0,9.8,11.133333333333333,8.06107637855841,7.603870105394367,12.25,0.05,0.6147540983606558,15.0,24,58,0,healthy,0,0,100.0,0.5,6,4,1,0,0,0,7.0,2,4,0,0,2,2
203500,Steven Adams,"Jan 05, 2025",32,Center,HOU,22,11.52,12.4,9.7,11.6,8.492013054293176,7.757362094595473,12.44,0.05,0.6944444444444444,15.0,25,57,0,healthy,0,0,100.0,0.5,8,9,1,1,1,0,17.0,3,4,0,0,2,4
203500,Steven Adams,"Jan 07, 2025",32,Center,HOU,5,11.26923076923077,13.4,9.6,11.4,8.617258430448913,7.707438964053843,12.384615384615385,0.0125,0.0,15.0,26,56,0,healthy,0,0,100.0,0.5,0,6,0,0,0,1,11.0,0,1,0,0,0,2
203500,Steven Adams,"Jan 09, 2025",32,Center,HOU,7,11.11111111111111,10.6,8.8,11.6,8.466741656960739,7.602293850863158,12.37037037037037,0.0,0.0,15.0,27,55,0,healthy,0,0,100.0,0.5,0,9,0,0,0,2,12.0,0,0,0,0,0,2
203500,Steven Adams,"Jan 13, 2025",32,Center,HOU,10,11.071428571428571,11.0,8.8,11.2,8.38536139437566,7.4631369207869085,12.392857142857142,0.025,0.4098360655737705,15.0,28,54,0,healthy,0,0,100.0,0.5,2,7,1,0,1,2,13.0,1,2,0,0,0,1
203500,Steven Adams,"Jan 15, 2025",32,Center,HOU,7,10.931034482758621,10.2,9.1,9.933333333333334,7.362711715769116,7.367549672539704,12.206896551724139,0.0125,1.0,15.0,29,53,0,healthy,0,0,100.0,0.5,2,3,1,0,1,1,7.0,1,1,0,0,0,0
203500,Steven Adams,"Jan 16, 2025",32,Center,HOU,16,11.1,9.0,10.7,9.466666666666667,6.66404710438963,7.298322906077759,12.266666666666667,0.025,0.8680555555555556,15.0,30,52,0,healthy,0,0,100.0,0.5,5,5,2,0,2,0,14.0,2,2,0,0,1,2
203500,Steven Adams,"Jan 18, 2025",32,Center,HOU,17,11.290322580645162,11.4,12.4,10.2,6.85773806940535,6.835001198193776,12.419354838709678,0.05,0.25,15.0,31,51,0,healthy,0,0,100.0,0.5,2,9,2,1,1,0,17.0,1,4,0,0,0,0
203500,Steven Adams,"Jan 22, 2025",32,Center,HOU,19,11.53125,13.8,12.2,10.466666666666667,7.130083817045577,6.957671694058211,12.625,0.025,0.398936170212766,15.0,32,50,0,healthy,0,0,100.0,0.5,3,11,2,0,2,1,19.0,1,2,0,0,1,4
203500,Steven Adams,"Jan 25, 2025",32,Center,HOU,23,11.878787878787879,16.4,13.7,11.333333333333334,7.825477316949762,7.294226972506188,12.696969696969697,0.075,0.7028112449799196,15.0,33,49,0,healthy,0,0,100.0,0.5,14,4,2,1,1,1,15.0,4,6,0,0,6,9
203500,Steven Adams,"Jan 27, 2025",32,Center,HOU,6,11.705882352941176,16.2,13.2,11.466666666666667,7.707757378740188,7.15228441924628,12.735294117647058,0.0375,0.6666666666666666,15.0,34,48,0,healthy,0,0,100.0,0.5,4,4,0,0,0,2,14.0,2,3,0,0,0,0
203500,Steven Adams,"Jan 30, 2025",32,Center,HOU,25,12.085714285714285,18.0,13.5,13.133333333333333,7.75395444426968,7.4820858853265175,13.028571428571428,0.1125,0.5329457364341085,15.0,35,47,0,healthy,0,0,100.0,0.5,11,10,3,1,0,1,23.0,4,9,0,0,3,3
203500,Steven Adams,"Mar 01, 2025",32,Center,HOU,5,11.88888888888889,15.6,13.5,13.466666666666667,7.239442230553664,7.5335265970530525,12.88888888888889,0.0375,0.3333333333333333,15.0,36,46,0,healthy,0,0,100.0,0.5,2,2,1,0,0,0,8.0,1,3,0,0,0,0
203500,Steven Adams,"Mar 04, 2025",32,Center,HOU,7,11.756756756756756,13.2,13.5,12.533333333333333,7.099966465380228,7.5335265970530525,12.945945945945946,0.0375,0.3865979381443299,15.0,37,45,0,healthy,0,0,100.0,0.5,3,3,1,0,0,0,15.0,1,3,0,0,1,2
203500,Steven Adams,"Mar 06, 2025",32,Center,HOU,17,11.894736842105264,12.0,14.2,13.133333333333333,7.069720813508294,7.574913223583989,13.105263157894736,0.025,0.5208333333333334,15.0,38,44,0,healthy,0,0,100.0,0.5,3,8,6,1,0,2,19.0,1,2,0,0,1,2
203500,Steven Adams,"Mar 08, 2025",32,Center,HOU,23,12.179487179487179,15.4,15.8,13.933333333333334,7.478222350519509,7.771447889476617,13.23076923076923,0.0625,0.6,15.0,39,43,0,healthy,0,0,100.0,0.5,6,8,2,2,2,1,18.0,3,5,0,0,0,0
